-DOCSTART- -X- -X- O

choline	NN	I-NP	O
-	HYPH	B-NP	O
supplemented	VBN	I-NP	O
diets	NNS	I-NP	O
,	,	O	O
containing	VBG	B-VP	O
or	CC	O	O
not	RB	O	O
num	CD	B-NP	O
%	NN	I-NP	O
phenobarbital	NN	I-NP	O
.	.	O	O

No	DT	B-NP	O
hepatic	JJ	I-NP	O
preneoplastic	JJ	I-NP	O
nodules	NNS	I-NP	O
or	CC	O	O
hepatocellular	JJ	B-NP	B
carcinomas	NNS	I-NP	I
developed	VBN	B-VP	O
in	IN	B-PP	O
rats	NNS	B-NP	O
fed	VBN	B-VP	O
the	DT	B-NP	O
plain	JJ	I-NP	O
choline	NN	I-NP	O
-	HYPH	B-VP	O
supplemented	VBN	B-NP	O
diet	NN	I-NP	O
,	,	O	O
while	IN	B-SBAR	O
num	CD	B-NP	O
preneoplastic	JJ	I-NP	O
nodule	NN	I-NP	O
and	CC	O	O
num	CD	B-NP	O
hepatocellular	JJ	I-NP	B
carcinoma	NN	I-NP	I
developed	VBN	B-VP	O
in	IN	B-PP	O
num	CD	B-NP	O
rats	NNS	I-NP	O
fed	VBN	B-VP	O
the	DT	B-NP	O
same	JJ	I-NP	O
diet	NN	I-NP	O
containing	VBG	B-VP	O
phenobarbital	NN	B-NP	O
.	.	O	O

The	DT	B-NP	O
incidence	NN	I-NP	O
of	IN	B-PP	O
preneoplastic	JJ	B-NP	O
nodules	NNS	I-NP	O
and	CC	B-PP	O
of	IN	B-PP	O
hepatocellular	JJ	B-NP	B
carcinomas	NNS	I-NP	I
was	VBD	B-VP	O
num	CD	B-NP	O
%	NN	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
%	NN	I-NP	O
,	,	O	O
respectively	RB	B-ADVP	O
,	,	O	O
in	IN	B-PP	O
rats	NNS	B-NP	O
fed	VBN	B-VP	O
the	DT	B-NP	O
plain	JJ	I-NP	O
choline	NN	I-NP	O
-	HYPH	B-NP	O
devoid	JJ	I-NP	O
diet	NN	I-NP	O
,	,	O	O
and	CC	O	O
num	CD	B-NP	O
%	NN	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
%	NN	I-NP	O
,	,	O	O
in	IN	B-PP	O
rats	NNS	B-NP	O
fed	VBN	B-VP	O
the	DT	B-NP	O
phenobarbital	NN	I-NP	O
-	HYPH	O	O
containing	VBG	B-VP	O
choline	NN	B-NP	O
-	HYPH	B-NP	O
devoid	JJ	I-NP	O
diet	NN	I-NP	O
.	.	O	O

The	DT	B-NP	O
results	NNS	I-NP	O
evinced	VBD	B-VP	O
no	DT	B-NP	O
enhancement	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
hepatocarcinogenicity	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
choline	NN	I-NP	O
-	HYPH	B-NP	O
devoid	JJ	I-NP	O
diet	NN	I-NP	O
by	IN	B-PP	O
phenobarbital	NN	B-NP	O
.	.	O	O

Sporadic	JJ	B-NP	O
neoplastic	JJ	I-NP	O
lesions	NNS	I-NP	O
were	VBD	B-VP	O
observed	VBN	I-VP	O
in	IN	B-PP	O
organs	NNS	B-NP	O
other	JJ	B-ADJP	O
than	IN	B-PP	O
the	DT	B-NP	O
liver	NN	I-NP	O
of	IN	B-PP	O
some	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
animals	NNS	I-NP	O
,	,	O	O
irrespective	JJ	B-ADJP	O
of	IN	B-PP	O
the	DT	B-NP	O
diet	NN	I-NP	O
fed	VBN	B-VP	O
.	.	O	O

Effect	NN	B-NP	O
of	IN	B-PP	O
direct	JJ	B-NP	O
intracoronary	JJ	I-NP	O
administration	NN	I-NP	O
of	IN	B-PP	O
methylergonovine	NN	B-NP	O
in	IN	B-PP	O
patients	NNS	B-NP	O
with	IN	B-PP	O
and	CC	O	O
without	IN	B-PP	O
variant	JJ	B-NP	B
angina	NN	I-NP	I
.	.	O	O

The	DT	B-NP	O
effects	NNS	I-NP	O
of	IN	B-PP	O
intracoronary	JJ	B-NP	O
administration	NN	I-NP	O
of	IN	B-PP	O
methylergonovine	NN	B-NP	O
were	VBD	B-VP	O
studied	VBN	I-VP	O
in	IN	B-PP	O
num	CD	B-NP	O
patients	NNS	I-NP	O
with	IN	B-PP	O
variant	JJ	B-NP	B
angina	NN	I-NP	I
and	CC	O	O
num	CD	B-NP	O
patients	NNS	I-NP	O
with	IN	B-PP	O
atypical	JJ	B-NP	O
chest	NN	I-NP	B
pain	NN	I-NP	I
and	CC	B-PP	O
in	IN	B-PP	O
others	NNS	B-NP	O
without	IN	B-PP	O
angina	NN	B-NP	B
pectoris	NN	I-NP	I
(	(	O	O
control	NN	B-NP	O
group	NN	I-NP	O
)	)	O	O
.	.	O	O

Methylergonovine	NN	B-NP	O
was	VBD	B-VP	O
administered	VBN	I-VP	O
continuously	RB	B-ADVP	O
at	IN	B-PP	O
a	DT	B-NP	O
rate	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
micrograms	NNS	I-NP	O
/	SYM	O	O
min	NN	B-NP	O
up	RB	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
micrograms	NNS	I-NP	O
.	.	O	O

In	IN	B-PP	O
all	DT	B-NP	O
patients	NNS	I-NP	O
with	IN	B-PP	O
variant	JJ	B-NP	B
angina	NN	I-NP	I
,	,	O	O
coronary	JJ	B-NP	B
spasm	NN	I-NP	I
was	VBD	B-VP	O
provoked	VBN	I-VP	O
at	IN	B-PP	O
a	DT	B-NP	O
mean	JJ	I-NP	O
dose	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
+	SYM	B-NP	O
/	SYM	I-NP	O
-	SYM	I-NP	O
num	CD	B-NP	O
micrograms	NNS	I-NP	O
(	(	O	O
mean	NN	B-NP	O
+	SYM	O	O
/	SYM	O	O
-	HYPH	O	O
SD	NN	B-NP	O
)	)	O	O
.	.	O	O

In	IN	B-PP	O
the	DT	B-NP	O
control	NN	I-NP	O
group	NN	I-NP	O
neither	CC	O	O
ischemic	JJ	B-NP	O
ST	NN	I-NP	O
change	NN	I-NP	O
nor	CC	O	O
localized	JJ	B-NP	O
spasm	NN	I-NP	B
occurred	VBD	B-VP	O
.	.	O	O

The	DT	B-NP	O
basal	JJ	I-NP	O
tone	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
right	JJ	I-NP	O
coronary	JJ	I-NP	O
artery	NN	I-NP	O
was	VBD	B-VP	O
significantly	RB	B-ADJP	O
lower	JJR	I-ADJP	O
than	IN	B-PP	O
that	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
left	JJ	I-NP	O
coronary	JJ	I-NP	O
artery	NN	I-NP	O
.	.	O	O

The	DT	B-NP	O
percentage	NN	I-NP	O
of	IN	B-PP	O
vasoconstriction	NN	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
right	JJ	I-NP	O
coronary	JJ	I-NP	O
artery	NN	I-NP	O
was	VBD	B-VP	O
significantly	RB	B-ADJP	O
higher	JJR	I-ADJP	O
than	IN	B-PP	O
that	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
left	JJ	I-NP	O
coronary	JJ	I-NP	O
artery	NN	I-NP	O
.	.	O	O

These	DT	B-NP	O
results	NNS	I-NP	O
suggest	VBP	B-VP	O
that	IN	B-SBAR	O
spasm	NN	B-NP	B
provocation	NN	I-NP	O
tests	NNS	I-NP	O
,	,	O	O
which	WDT	B-NP	O
use	VBP	B-VP	O
an	DT	B-NP	O
intracoronary	JJ	I-NP	O
injection	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
relatively	RB	I-NP	O
low	JJ	I-NP	O
dose	NN	I-NP	O
of	IN	B-PP	O
methylergonovine	NN	B-NP	O
,	,	O	O
have	VBP	B-VP	O
a	DT	B-NP	O
high	JJ	I-NP	O
sensitivity	NN	I-NP	O
in	IN	B-PP	O
variant	JJ	B-NP	B
angina	NN	I-NP	I
and	CC	O	O
the	DT	B-NP	O
vasoreactivity	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
right	JJ	I-NP	O
coronary	JJ	I-NP	O
artery	NN	I-NP	O
may	MD	B-VP	O
be	VB	I-VP	O
greater	JJR	B-ADJP	O
than	IN	B-PP	O
that	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
other	JJ	I-NP	O
coronary	JJ	I-NP	O
arteries	NNS	I-NP	O
.	.	O	O

Dobutamine	NN	B-NP	O
stress	NN	I-NP	O
echocardiography	NN	I-NP	O
:	:	O	O
a	DT	B-NP	O
sensitive	JJ	I-NP	O
indicator	NN	I-NP	O
of	IN	B-PP	O
diminished	VBN	B-NP	O
myocardial	JJ	I-NP	O
function	NN	I-NP	O
in	IN	B-PP	O
asymptomatic	JJ	B-NP	O
doxorubicin	NN	I-NP	O
-	HYPH	O	O
treated	VBN	B-NP	O
long	JJ	I-NP	O
-	HYPH	I-NP	O
term	NN	I-NP	O
survivors	NNS	I-NP	O
of	IN	B-PP	O
childhood	NN	B-NP	O
cancer	NN	I-NP	B
.	.	O	O

Doxorubicin	NN	B-NP	O
is	VBZ	B-VP	O
an	DT	B-NP	O
effective	JJ	I-NP	O
anticancer	JJ	I-NP	O
chemotherapeutic	JJ	I-NP	O
agent	NN	I-NP	O
known	VBN	B-VP	O
to	TO	B-VP	O
cause	VB	I-VP	O
acute	JJ	B-NP	O
and	CC	I-NP	O
chronic	JJ	I-NP	O
cardiomyopathy	NN	I-NP	B
.	.	O	O

To	TO	B-VP	O
develop	VB	I-VP	O
a	DT	B-NP	O
more	RBR	I-NP	O
sensitive	JJ	I-NP	O
echocardiographic	JJ	I-NP	O
screening	NN	I-NP	O
test	NN	I-NP	O
for	IN	B-PP	O
cardiac	JJ	B-NP	B
damage	NN	I-NP	I
due	JJ	B-ADJP	O
to	TO	B-PP	O
doxorubicin	NN	B-NP	O
,	,	O	O
a	DT	B-NP	O
cohort	JJ	I-NP	O
study	NN	I-NP	O
was	VBD	B-VP	O
performed	VBN	I-VP	O
using	VBG	B-VP	O
dobutamine	NN	B-NP	O
infusion	NN	I-NP	O
to	TO	B-VP	O
differentiate	VB	I-VP	O
asymptomatic	JJ	B-NP	O
long	JJ	I-NP	O
-	HYPH	I-NP	O
term	NN	I-NP	O
survivors	NNS	I-NP	O
of	IN	B-PP	O
childhood	NN	B-NP	O
cancer	NN	I-NP	B
treated	VBN	B-VP	O
with	IN	B-PP	O
doxorubicin	NN	B-NP	O
from	IN	B-PP	O
healthy	JJ	B-NP	O
control	NN	I-NP	O
subjects	NNS	I-NP	O
.	.	O	O

Echocardiographic	JJ	B-NP	O
data	NNS	I-NP	O
from	IN	B-PP	O
the	DT	B-NP	O
experimental	JJ	I-NP	O
group	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
patients	NNS	I-NP	O
treated	VBN	B-VP	O
from	IN	B-PP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
years	NNS	I-NP	O
(	(	O	O
median	NN	B-NP	O
num	CD	I-NP	O
)	)	O	O
before	IN	B-SBAR	O
this	DT	B-NP	O
study	NN	I-NP	O
with	IN	B-PP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
mg	NN	I-NP	O
/	SYM	I-NP	O
m2	NN	I-NP	O
of	IN	B-PP	O
doxorubicin	NN	B-NP	O
(	(	O	O
mean	NN	B-NP	O
num	CD	I-NP	O
)	)	O	O
were	VBD	B-VP	O
compared	VBN	I-VP	O
with	IN	B-PP	O
echocardiographic	JJ	B-NP	O
data	NNS	I-NP	O
from	IN	B-PP	O
num	CD	B-NP	O
normal	JJ	I-NP	O
age	NN	I-NP	O
-	HYPH	B-VP	O
matched	VBN	B-NP	O
control	NN	I-NP	O
subjects	NNS	I-NP	O
.	.	O	O

Graded	VBN	B-NP	O
dobutamine	NN	I-NP	O
infusions	NNS	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
,	,	I-NP	O
num	CD	I-NP	O
,	,	I-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
micrograms	NNS	I-NP	O
/	SYM	I-NP	O
kg	NN	I-NP	O
per	IN	B-PP	O
min	NN	B-NP	O
were	VBD	B-VP	O
administered	VBN	I-VP	O
.	.	O	O

Echocardiographic	JJ	B-NP	O
Doppler	NNP	I-NP	O
studies	NNS	I-NP	O
were	VBD	B-VP	O
performed	VBN	I-VP	O
before	IN	B-PP	O
infusion	NN	B-NP	O
and	CC	O	O
after	IN	B-PP	O
num	CD	B-NP	O
min	NN	I-NP	O
of	IN	B-PP	O
infusion	NN	B-NP	O
at	IN	B-PP	O
each	DT	B-NP	O
rate	NN	I-NP	O
.	.	O	O

Dobutamine	NN	B-NP	O
infusion	NN	I-NP	O
at	IN	B-PP	O
num	CD	B-NP	O
micrograms	NNS	I-NP	O
/	SYM	B-NP	O
kg	NN	I-NP	O
per	IN	B-PP	O
min	NN	B-NP	O
was	VBD	B-VP	O
discontinued	VBN	I-VP	O
after	IN	B-PP	O
num	CD	B-NP	O
studies	NNS	I-NP	O
secondary	JJ	B-ADJP	O
to	TO	B-PP	O
a	DT	B-NP	O
num	CD	I-NP	O
%	NN	I-NP	O
incidence	NN	I-NP	O
rate	NN	I-NP	O
of	IN	B-PP	O
adverse	JJ	B-NP	O
symptoms	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
most	RBS	I-NP	O
important	JJ	I-NP	O
findings	NNS	I-NP	O
were	VBD	B-VP	O
that	IN	B-SBAR	O
compared	VBN	B-PP	O
with	IN	B-PP	O
values	NNS	B-NP	O
in	IN	B-PP	O
control	JJ	B-NP	O
subjects	NNS	I-NP	O
,	,	O	O
end	NN	B-NP	O
-	HYPH	I-NP	O
systolic	JJ	I-NP	O
left	JJ	I-NP	O
ventricular	JJ	I-NP	O
posterior	JJ	I-NP	O
wall	NN	I-NP	O
dimension	NN	I-NP	O
and	CC	I-NP	O
percent	NN	I-NP	O
of	IN	B-PP	O
left	JJ	B-NP	O
ventricular	JJ	I-NP	O
posterior	JJ	I-NP	O
wall	NN	I-NP	O
thickening	VBG	B-VP	O
in	IN	B-PP	O
doxorubicin	NN	B-NP	O
-	HYPH	B-NP	O
treated	VBN	I-NP	O
patients	NNS	I-NP	O
were	VBD	B-VP	O
decreased	VBN	I-VP	O
at	IN	B-PP	O
baseline	NN	B-NP	O
study	NN	I-NP	O
and	CC	O	O
these	DT	B-NP	O
findings	NNS	I-NP	O
were	VBD	B-VP	O
more	RBR	I-VP	O
clearly	RB	I-VP	O
delineated	VBN	I-VP	O
with	IN	B-PP	O
dobutamine	NN	B-NP	O
stimulation	NN	I-NP	O
.	.	O	O

End	NN	B-NP	O
-	HYPH	I-NP	O
systolic	JJ	I-NP	O
left	JJ	I-NP	O
ventricular	JJ	I-NP	O
posterior	JJ	I-NP	O
wall	NN	I-NP	O
dimension	NN	I-NP	O
at	IN	B-PP	O
baseline	NN	B-NP	O
for	IN	B-PP	O
the	DT	B-NP	O
doxorubicin	NN	I-NP	O
-	HYPH	B-NP	O
treated	VBN	I-NP	O
group	NN	I-NP	O
was	VBD	B-VP	O
num	CD	B-NP	O
+	SYM	O	O
/	SYM	O	O
-	SYM	O	O
num	CD	B-NP	O
mm	NN	I-NP	O
versus	IN	B-PP	O
num	CD	B-NP	O
+	SYM	O	O
/	SYM	O	O
-	SYM	O	O
num	CD	B-NP	O
mm	NN	I-NP	O
for	IN	B-PP	O
control	NN	B-NP	O
subjects	NNS	I-NP	O
.	.	O	O

End	NN	B-NP	O
-	HYPH	I-NP	O
systolic	JJ	I-NP	O
left	JJ	I-NP	O
ventricular	JJ	I-NP	O
posterior	JJ	I-NP	O
wall	NN	I-NP	O
dimension	NN	I-NP	O
at	IN	B-PP	O
the	DT	B-NP	O
num	CD	I-NP	O
-	HYPH	I-NP	O
micrograms	NNS	I-NP	O
/	SYM	B-NP	O
kg	NN	I-NP	O
per	IN	B-PP	O
min	NN	B-NP	O
dobutamine	NN	I-NP	O
infusion	NN	I-NP	O
for	IN	B-PP	O
the	DT	B-NP	O
doxorubicin	NN	I-NP	O
-	HYPH	B-NP	O
treated	VBN	I-NP	O
group	NN	I-NP	O
was	VBD	B-VP	O
num	CD	B-NP	O
+	SYM	O	O
/	SYM	O	O
-	SYM	O	O
num	CD	B-NP	O
mm	NN	I-NP	O
versus	IN	B-PP	O
num	CD	B-NP	O
+	SYM	O	O
/	SYM	O	O
-	SYM	O	O
num	CD	B-NP	O
mm	NN	I-NP	O
for	IN	B-PP	O
control	NN	B-NP	O
subjects	NNS	I-NP	O
.	.	O	O
(	(	O	O
ABSTRACT	NN	B-NP	O
TRUNCATED	VBN	B-VP	O
AT	IN	B-PP	O
num	CD	B-NP	O
WORDS	NNS	I-NP	O
.	.	O	O

Effects	NNS	B-NP	O
of	IN	B-PP	O
aminophylline	NN	B-NP	O
on	IN	B-PP	O
the	DT	B-NP	O
threshold	NN	I-NP	O
for	IN	B-PP	O
initiating	VBG	B-VP	O
ventricular	JJ	B-NP	B
fibrillation	NN	I-NP	I
during	IN	B-PP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
.	.	O	O

Cardiac	JJ	B-NP	B
arrhythmias	NNS	I-NP	I
have	VBP	B-VP	O
frequently	RB	I-VP	O
been	VBN	I-VP	O
reported	VBN	I-VP	O
in	IN	B-PP	O
association	NN	B-NP	O
with	IN	B-PP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
.	.	O	O

The	DT	B-NP	O
possible	JJ	I-NP	O
additive	JJ	I-NP	O
role	NN	I-NP	O
of	IN	B-PP	O
pharmacologic	JJ	B-NP	O
agents	NNS	I-NP	O
in	IN	B-PP	O
precipitating	VBG	B-VP	O
cardiac	JJ	B-NP	B
disturbances	NNS	I-NP	I
in	IN	B-PP	O
patients	NNS	B-NP	O
with	IN	B-PP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
has	VBZ	B-VP	O
only	RB	I-VP	O
recently	RB	I-VP	O
been	VBN	I-VP	O
emphasized	VBN	I-VP	O
.	.	O	O

The	DT	B-NP	O
effects	NNS	I-NP	O
of	IN	B-PP	O
aminophylline	NN	B-NP	O
on	IN	B-PP	O
the	DT	B-NP	O
ventricular	JJ	I-NP	B
fibrillation	NN	I-NP	I
threshold	NN	I-NP	O
during	IN	B-PP	O
normal	JJ	B-NP	O
acid	NN	I-NP	O
-	HYPH	B-NP	O
base	NN	I-NP	O
conditions	NNS	I-NP	O
and	CC	B-PP	O
during	IN	B-PP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
were	VBD	B-VP	O
studied	VBN	I-VP	O
in	IN	B-PP	O
anesthetized	VBN	B-NP	O
open	JJ	I-NP	O
chest	NN	I-NP	O
dogs	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
ventricular	JJ	I-NP	B
fibrillation	NN	I-NP	I
threshold	NN	I-NP	O
was	VBD	B-VP	O
measured	VBN	I-VP	O
by	IN	B-PP	O
passing	VBG	B-VP	O
a	DT	B-NP	O
gated	VBN	I-NP	O
train	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
constant	JJ	I-NP	O
current	JJ	I-NP	O
pulses	NNS	I-NP	O
through	IN	B-PP	O
the	DT	B-NP	O
ventricular	JJ	I-NP	O
myocardium	NN	I-NP	O
during	IN	B-PP	O
the	DT	B-NP	O
vulnerable	JJ	I-NP	O
period	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
cardiac	JJ	I-NP	O
cycle	NN	I-NP	O
.	.	O	O

During	IN	B-PP	O
the	DT	B-NP	O
infusion	NN	I-NP	O
of	IN	B-PP	O
aminophylline	NN	B-NP	O
,	,	O	O
the	DT	B-NP	O
ventricular	JJ	I-NP	B
fibrillation	NN	I-NP	I
threshold	NN	I-NP	O
was	VBD	B-VP	O
reduced	VBN	I-VP	O
by	IN	B-PP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
percent	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
control	NN	I-NP	O
when	WRB	B-ADVP	O
pH	NN	B-NP	O
and	CC	I-NP	O
partial	JJ	I-NP	O
pressures	NNS	I-NP	O
of	IN	B-PP	O
oxygen	NN	B-NP	O
(	(	O	O
PO2	NN	B-NP	O
)	)	O	O
and	CC	O	O
carbon	NN	B-NP	O
dioxide	NN	I-NP	O
(	(	O	O
CO2	NN	B-NP	O
)	)	O	O
were	VBD	B-VP	O
kept	VBN	I-VP	O
within	IN	B-PP	O
normal	JJ	B-NP	O
limits	NNS	I-NP	O
.	.	O	O

When	WRB	B-ADVP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
was	VBD	B-VP	O
produced	VBN	I-VP	O
by	IN	B-PP	O
hypoventilation	NN	B-NP	B
(	(	O	O
pH	NN	B-NP	O
num	CD	I-NP	O
to	TO	B-PP	O
num	CD	B-NP	O
;	:	O	O
PC02	NN	B-NP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
mm	NN	I-NP	O
Hg	NN	I-NP	O
:	:	O	O
P02	NN	B-NP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
mm	NN	I-NP	O
Hg	NN	I-NP	O
)	)	O	O
,	,	O	O
infusion	NN	B-NP	O
of	IN	B-PP	O
aminophylline	NN	B-NP	O
resulted	VBD	B-VP	O
in	IN	B-PP	O
an	DT	B-NP	O
even	RB	I-NP	O
greater	JJR	I-NP	O
decrease	NN	I-NP	O
in	IN	B-PP	O
ventricular	JJ	B-NP	B
fibrillation	NN	I-NP	I
threshold	NN	I-NP	O
to	TO	B-PP	O
num	CD	B-NP	O
percent	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
control	NN	I-NP	O
level	NN	I-NP	O
.	.	O	O

These	DT	B-NP	O
experiments	NNS	I-NP	O
suggest	VBP	B-VP	O
that	IN	B-SBAR	O
although	IN	B-SBAR	O
many	JJ	B-NP	O
factors	NNS	I-NP	O
may	MD	B-VP	O
contribute	VB	I-VP	O
to	TO	B-PP	O
the	DT	B-NP	O
increased	VBN	I-NP	O
incidence	NN	I-NP	O
of	IN	B-PP	O
ventricular	JJ	B-NP	B
arrhythmias	NNS	I-NP	I
in	IN	B-PP	O
respiratory	JJ	B-NP	B
failure	NN	I-NP	I
,	,	O	O
pharmacologic	JJ	B-NP	O
agents	NNS	I-NP	O
,	,	O	O
particularly	RB	B-ADVP	O
aminophylline	NN	B-NP	O
,	,	O	O
may	MD	B-VP	O
play	VB	I-VP	O
a	DT	B-NP	O
significant	JJ	I-NP	O
role	NN	I-NP	O
.	.	O	O

Case	NN	B-NP	O
report	NN	I-NP	O
:	:	O	O
acute	JJ	B-NP	O
unintentional	JJ	I-NP	O
carbachol	NN	I-NP	O
intoxication	NN	I-NP	O
.	.	O	O

Intoxications	NNS	B-NP	O
with	IN	B-PP	O
carbachol	NN	B-NP	O
,	,	O	O
a	DT	B-NP	O
muscarinic	JJ	I-NP	O
cholinergic	JJ	I-NP	O
receptor	NN	I-NP	O
agonist	NN	I-NP	O
are	VBP	B-VP	O
rare	JJ	B-ADJP	O
.	.	O	O

We	PRP	B-NP	O
report	VBP	B-VP	O
an	DT	B-NP	O
interesting	JJ	I-NP	O
case	NN	I-NP	O
investigating	VBG	B-VP	O
a	DT	O	O
(	(	O	O
near	IN	O	O
)	)	O	O
fatal	JJ	B-NP	O
poisoning	NN	I-NP	B
.	.	O	O

The	DT	B-NP	O
son	NN	I-NP	O
of	IN	B-PP	O
an	DT	B-NP	O
num	CD	I-NP	O
-	HYPH	I-NP	O
year	NN	I-NP	O
-	HYPH	O	O
old	JJ	B-NP	O
male	NN	I-NP	O
discovered	VBD	B-VP	O
a	DT	B-NP	O
newspaper	NN	I-NP	O
report	NN	I-NP	O
stating	VBG	B-VP	O
clinical	JJ	B-NP	O
success	NN	I-NP	O
with	IN	B-PP	O
plant	NN	B-NP	O
extracts	NNS	I-NP	O
in	IN	B-PP	O
Alzheimer	NNP	B-NP	B
s	NNP	I-NP	I
disease	NN	I-NP	I
.	.	O	O

The	DT	B-NP	O
mode	NN	I-NP	O
of	IN	B-PP	O
action	NN	B-NP	O
was	VBD	B-VP	O
said	VBN	I-VP	O
to	TO	I-VP	O
be	VB	I-VP	O
comparable	JJ	B-ADJP	O
to	TO	B-PP	O
that	DT	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
synthetic	JJ	I-NP	O
compound	NN	I-NP	O
carbamylcholin	NN	I-NP	O
;	:	O	O
that	DT	B-NP	O
is	VBZ	B-VP	O
,	,	O	O
carbachol	NN	B-NP	O
.	.	O	O

He	PRP	B-NP	O
bought	VBD	B-VP	O
num	CD	B-NP	O
g	NN	I-NP	O
of	IN	B-PP	O
carbachol	NN	B-NP	O
as	IN	B-PP	O
pure	JJ	B-NP	O
substance	NN	I-NP	O
in	IN	B-PP	O
a	DT	B-NP	O
pharmacy	NN	I-NP	O
,	,	O	O
and	CC	O	O
the	DT	B-NP	O
father	NN	I-NP	O
was	VBD	B-VP	O
administered	VBN	I-VP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
mg	NN	I-NP	O
.	.	O	O

Carbachol	NN	B-NP	O
concentrations	NNS	I-NP	O
in	IN	B-PP	O
serum	NN	B-NP	O
and	CC	I-NP	O
urine	NN	I-NP	O
on	IN	B-PP	O
day	NN	B-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
of	IN	B-PP	O
hospital	NN	B-NP	O
admission	NN	I-NP	O
were	VBD	B-VP	O
analysed	VBN	I-VP	O
by	IN	B-PP	O
HPLC	NN	B-NP	O
-	HYPH	I-NP	O
mass	NN	I-NP	O
spectrometry	NN	I-NP	O
.	.	O	O

Minutes	NNS	B-NP	O
after	IN	B-PP	O
oral	JJ	B-NP	O
administration	NN	I-NP	O
,	,	O	O
the	DT	B-NP	O
patient	NN	I-NP	O
developed	VBD	B-VP	O
nausea	NN	B-NP	B
,	,	I-NP	O
sweating	NN	I-NP	O
and	CC	I-NP	O
hypotension	NN	I-NP	B
,	,	O	O
and	CC	O	O
finally	RB	B-VP	O
collapsed	VBD	I-VP	O
.	.	O	O

Bradycardia	NNP	B-NP	B
,	,	O	O
cholinergic	JJ	B-NP	O
symptoms	NNS	I-NP	O
and	CC	O	O
asystole	NN	B-NP	B
occurred	VBD	B-VP	O
.	.	O	O

Initial	JJ	B-NP	O
cardiopulmonary	JJ	I-NP	O
resuscitation	NN	I-NP	O
and	CC	O	O
immediate	JJ	B-NP	O
treatment	NN	I-NP	O
with	IN	B-PP	O
adrenaline	NN	B-NP	O
(	(	O	O
epinephrine	NN	B-NP	O
)	)	O	O
,	,	O	O
atropine	NN	B-NP	O
and	CC	I-NP	O
furosemide	NN	I-NP	O
was	VBD	B-VP	O
successful	JJ	B-ADJP	O
.	.	O	O

On	IN	B-PP	O
hospital	NN	B-NP	O
admission	NN	I-NP	O
,	,	O	O
blood	NN	B-NP	O
pressure	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
intubated	JJ	I-NP	O
,	,	I-NP	O
bradyarrhythmic	JJ	I-NP	O
patient	NN	I-NP	O
was	VBD	B-VP	O
num	CD	B-NP	O
/	SYM	I-NP	O
num	CD	I-NP	O
mmHg	NN	I-NP	O
.	.	O	O

Further	JJ	B-NP	O
signs	NNS	I-NP	O
were	VBD	B-VP	O
hyperhidrosis	NN	B-NP	B
,	,	O	O
hypersalivation	NN	B-NP	B
,	,	O	O
bronchorrhoea	NN	B-NP	B
,	,	O	O
and	CC	O	O
